Rank,Release Group,Worldwide,Domestic,Domestic %,Foreign,Foreign %,Year
2003,Miss Granny,58940254,0,0.0,58940254,1.0,2014
2004,Under the Tuscan Sun,58878723,43610723,0.7406873107624974,15268000,0.25931268923750267,2003
2005,A Walk Among the Tombstones,58834384,26307600,0.44714668891578774,32526784,0.5528533110842122,2014
2006,Shock Wave,58815633,0,0.0,58815633,1.0,2017
2007,Agent Cody Banks,58795814,47938330,0.8153357652298172,10857484,0.1846642347701828,2003
2008,Invincible,58480828,57806952,0.98847697573639,673876,0.011523024263609948,2006
2009,Monster,58469210,34469210,0.5895275479179555,24000000,0.4104724520820445,2003
2010,The Tree of Life,58409247,13303319,0.22776049484082547,45105928,0.7722395051591745,2011
2011,Are We Done Yet?,58388068,49662533,0.8505596211883565,8725535,0.14944037881164352,2007
2012,Beginning of the Great Revival,58309289,151000,0.0025896388481087464,58158289,0.9974103611518913,2011
2013,Little Nicky,58292295,39464775,0.6770152899281114,18827520,0.32298471007188856,2000
2014,Must Love Dogs,58231520,43894863,0.7537990249953976,14336657,0.2462009750046023,2005
2015,Cloudy Mountain,58200000,0,0.0,58200000,1.0,2021
2016,Huo guo ying xiong,58106427,779818,0.013420511985705126,57326609,0.9865794880142948,2016
2017,Jue ji,58089494,350456,0.0060330358532646195,57739038,0.9939669641467354,2016
2018,Doom,58072119,28212337,0.4858155253470258,29859782,0.5141844746529741,2005
2019,The Eye,58010320,31418697,0.5416053040217672,26591623,0.45839469597823285,2008
2020,Bowling for Columbine,58008423,21576018,0.3719462947648137,36432405,0.6280537052351862,2002
2021,Sky Captain and the World of Tomorrow,57947036,37762677,0.6516757302306195,20184359,0.3483242697693804,2004
2022,Aliens in the Attic,57881056,25200412,0.4353827269495567,32680644,0.5646172730504433,2009
2023,Snitch,57824674,42930462,0.7424246265530179,14894212,0.25757537344698217,2013
2024,Dolphin Tale 2,57824533,42024533,0.7267595745217692,15800000,0.27324042547823085,2014
2025,Nine Lives,57814445,19700032,0.3407458464748732,38114413,0.6592541535251268,2016
2026,Heartbreakers,57756408,40336607,0.6983918909915589,17419801,0.3016081090084411,2001
2027,That's My Boy,57719093,36931089,0.6398418110970663,20788004,0.3601581889029337,2012
2028,Cellular,57678321,32003620,0.5548639323256306,25674701,0.44513606767436936,2004
2029,The Motorcycle Diaries,57663224,16781387,0.2910240849523086,40881837,0.7089759150476914,2004
2030,Goldbuster,57628292,186135,0.0032299239408310073,57442157,0.996770076059169,2017
2031,Ready or Not,57615777,28714231,0.4983744469852416,28901546,0.5016255530147584,2019
2032,Drumline,57588485,56399184,0.9793482846440569,1189301,0.02065171535594312,2002
2033,Avatar 2021 Re-release,57566409,0,0.0,57566409,1.0,2021
2034,Derailed,57479076,36024076,0.6267337352465443,21455000,0.3732662647534557,2005
2035,The Mist,57470220,25594957,0.4453603448881873,31875263,0.5546396551118127,2007
2036,Seven Dwarves,57410311,0,0.0,57410311,1.0,2004
2037,Belle: The Dragon and the Freckled Princess,57326347,0,0.0,57326347,1.0,2021
2038,The Physician,57284237,0,0.0,57284237,1.0,2013
2039,Smokin' Aces,57232879,35787686,0.6252994192376728,21445193,0.3747005807623272,2007
2040,Walking Tall,57223890,46437717,0.8115092664969124,10786173,0.18849073350308762,2004
2041,Prom Night,57197876,43869350,0.766975158308326,13328526,0.233024841691674,2008
2042,She's the Man,57194667,33741133,0.5899349497043143,23453534,0.4100650502956858,2006
2043,Jade Dynasty,57149764,0,0.0,57149764,1.0,2019
2044,Killer Elite,57084522,25124966,0.44013622466699465,31959556,0.5598637753330054,2011
2045,Gekijouban Tenpesuto 3D,57082491,0,0.0,57082491,1.0,2011
2046,The 15:17 to Paris,57076286,36276286,0.6355754472181319,20800000,0.36442455278186814,2018
2047,The Descent,57051053,26024456,0.45616083545381714,31026597,0.5438391645461829,2005
2048,All the Money in the World,56996304,25113707,0.44061992160053043,31882597,0.5593800783994696,2017
2049,Elektra,56995646,24409722,0.4282734509229003,32585924,0.5717265490770996,2005
2050,Zoolander 2,56722693,28848693,0.5085917377018754,27874000,0.4914082622981247,2016
2051,Murder by Numbers,56714147,31945749,0.5632765489711059,24768398,0.4367234510288941,2002
2052,Into the Wild,56674477,18354356,0.32385576315066833,38320121,0.6761442368493317,2007
2053,You Are My Sunshine,56640000,0,0.0,56640000,1.0,2015
2054,Das perfekte Geheimnis,56573047,0,0.0,56573047,1.0,2019
2055,Cradle 2 the Grave,56489558,34712347,0.6144913897184325,21777211,0.3855086102815674,2003
2056,The Big Sick,56411585,42873127,0.7600057151381228,13538458,0.2399942848618772,2017
2057,Vicky the Viking,56390258,0,0.0,56390258,1.0,2009
2058,15 Minutes,56359980,24403552,0.43299433392275866,31956428,0.5670056660772413,2001
2059,Lucky Number Slevin,56308881,22495466,0.3995012083440266,33813415,0.6004987916559734,2006
2060,Frida,56298474,25885000,0.4597815564237141,30413474,0.5402184435762859,2002
2061,A or B,56239049,0,0.0,56239049,1.0,2018
2062,Eastern Promises,56106607,17266000,0.30773559342128814,38840607,0.6922644065787118,2007
2063,Nezha Reborn,56088478,0,0.0,56088478,1.0,2021
2064,Kicking & Screaming,56070433,52842724,0.9424347409623178,3227709,0.05756525903768212,2005
2065,The Big Shot,56040681,0,0.0,56040681,1.0,2019
2066,Remember Me,56032889,19068240,0.3403044237108674,36964649,0.6596955762891327,2010
2067,The Odd Life of Timothy Green,56012642,51854875,0.9257709179295631,4157767,0.07422908207043688,2012
2068,"Definitely, Maybe",55990299,32241649,0.5758434867440161,23748650,0.42415651325598386,2008
2069,Gongjo,55972241,475618,0.008497390697649572,55496623,0.9915026093023505,2017
2070,Under the Sea 3D,55902624,36262926,0.6486802122204496,19639698,0.35131978777955036,2009
2071,Tyler Perry's Why Did I Get Married?,55862886,55204525,0.9882146976796007,658361,0.011785302320399272,2007
2072,Firestorm,55754766,0,0.0,55754766,1.0,2013
2073,Dallas Buyers Club,55736588,27298285,0.4897731630073947,28438303,0.5102268369926053,2013
2074,Dragonball Evolution,55720772,9362785,0.16803042499124024,46357987,0.8319695750087598,2009
2075,Pay It Forward,55707411,33519628,0.6017085949300355,22187783,0.3982914050699646,2000
2076,All Eyez on Me,55668698,44922302,0.806958014358446,10746396,0.1930419856415539,2017
2077,The Irony of Fate 2,55639741,0,0.0,55639741,1.0,2007
2078,Cop Out,55611001,44875481,0.8069533040773713,10735520,0.19304669592262869,2010
2079,The Lizzie McGuire Movie,55534455,42734455,0.7695124585268731,12800000,0.23048754147312692,2003
2080,Out of Time,55495563,41088845,0.7403987414273101,14406718,0.25960125857268984,2003
2081,Spanglish,55470154,42726869,0.7702677191053048,12743285,0.2297322808946952,2004
2082,Nobody,55405035,27268035,0.49215806830552494,28137000,0.5078419316944751,2021
2083,Lawless,55404159,37400127,0.6750418682467502,18004032,0.3249581317532498,2012
2084,Silent Hill: Revelation,55362705,17529157,0.31662392579986837,37833548,0.6833760742001317,2011
2085,Rugrats Go Wild,55250496,39402572,0.7131623216558997,15847924,0.2868376783441003,2003
2086,Extremely Loud & Incredibly Close,55247881,31847881,0.5764543440136646,23400000,0.4235456559863355,2011
2087,The Ant Bully,55181129,28142535,0.5100028852254908,27038594,0.48999711477450925,2006
2088,The Mothman Prophecies,55157539,35746370,0.6480776816384066,19411169,0.3519223183615933,2002
2089,End of Watch,55078146,41003371,0.744458083247755,14074775,0.2555419167522451,2012
2090,Hellboy,55064690,21903748,0.39778209956325916,33160942,0.6022179004367408,2019
2091,Wolf Children,55045228,0,0.0,55045228,1.0,2012
2092,We Own the Night,55033767,28563179,0.5190118822867422,26470588,0.4809881177132578,2007
2093,Barbershop: The Next Cut,55030051,54030051,0.9818281106081476,1000000,0.018171889391852464,2016
2094,Veda - Atatürk,55024621,0,0.0,55024621,1.0,2010
2095,The Messengers,55010659,35374833,0.6430541579223764,19635826,0.35694584207762353,2007
2096,Downsizing,55003890,24449754,0.44450954287051336,30554136,0.5554904571294866,2017
2097,Analyze That,55003135,32130627,0.5841599210663174,22872508,0.4158400789336826,2002
2098,Suspect X,54846110,0,0.0,54846110,1.0,2008
2099,St. Vincent,54837234,44137712,0.8048858190039272,10699522,0.19511418099607286,2014
2100,The Three Stooges,54819301,44338224,0.8088068105793614,10481077,0.19119318942063854,2012
2101,The Crazies,54806823,39123589,0.7138452268981181,15683234,0.28615477310188187,2010
2102,Driven,54744738,32720065,0.5976842011738187,22024673,0.40231579882618124,2001
2103,The Punisher,54700105,33810189,0.6181009890200394,20889916,0.38189901097996065,2004
2104,Open Water,54683487,30610863,0.5597825720221536,24072624,0.4402174279778464,2004
2105,Go Brother!,54663060,0,0.0,54663060,1.0,2018
2106,"Good Night, and Good Luck.",54641191,31558003,0.5775496914040545,23083188,0.4224503085959455,2005
2107,The Hot Chick,54639553,35081594,0.6420549231067099,19557959,0.3579450768932901,2002
2108,Early Man,54622814,8267544,0.15135697695838227,46355270,0.8486430230416178,2018
2109,Milk,54589558,31841299,0.5832855250449179,22748259,0.41671447495508207,2008
2110,The Age of Shadows,54491162,541719,0.009941410315309481,53949443,0.9900585896846905,2016
2111,No Escape,54418872,27288872,0.5014597141962075,27130000,0.4985402858037925,2015
2112,No Good Deed,54323210,52543632,0.9672409270365282,1779578,0.03275907296347178,2014
2113,Upcoming,54300000,0,0.0,54300000,1.0,2021
2114,Domestic Disturbance,54249294,45246095,0.8340402549754841,9003199,0.1659597450245159,2001
2115,The Five-Year Engagement,54169363,28835528,0.5323217110749484,25333835,0.4676782889250516,2012
2116,Madea's Big Happy Family,54161287,53345287,0.9849338882955274,816000,0.015066111704472605,2011
2117,Nine,54004950,19676965,0.36435484154693226,34327985,0.6356451584530677,2009
2118,A Ghost of a Chance,53982636,0,0.0,53982636,1.0,2011
2119,"I, Tonya",53939297,30014539,0.5564503185868366,23924758,0.4435496814131634,2017
2120,Peppermint,53918723,35418723,0.6568909838610235,18500000,0.34310901613897643,2018
2121,Long Shot,53873809,30316271,0.5627274470234692,23557538,0.4372725529765308,2019
2122,1987: When the Day Comes,53834292,0,0.0,53834292,1.0,2017
2123,Stranger Than Fiction,53653224,40660952,0.7578473196689913,12992272,0.24215268033100862,2006
2124,Overheard 3,53493428,0,0.0,53493428,1.0,2014
2125,The Cat Returns,53452652,0,0.0,53452652,1.0,2002
2126,Bounce,53425292,36805288,0.6889113118932508,16620004,0.31108868810674917,2000
2127,Supercondriaque,53425036,0,0.0,53425036,1.0,2014
2128,A Madea Christmas,53396635,52543354,0.9840199480735069,853281,0.01598005192649312,2013
2129,Sinister 2,53329150,27740955,0.5201837081596088,25588195,0.4798162918403912,2015
2130,Æon Flux,53321673,25874337,0.48524990954428604,27447336,0.514750090455714,2005
2131,Little White Lies,53319615,206088,0.003865144187556493,53113527,0.9961348558124435,2010
2132,A Chinese Odyssey: Part Three,53306108,0,0.0,53306108,1.0,2016
2133,Radio,53293628,52333738,0.9819886535028165,959890,0.01801134649718349,2003
2134,3 Days to Kill,53260230,30697999,0.5763775147046868,22562231,0.4236224852953132,2014
2135,Pitch Black,53187659,39240659,0.7377775171492319,13947000,0.26222248285076805,2000
2136,Temptation: Confessions of a Marriage Counselor,53143144,51975354,0.9780255756038823,1167790,0.021974424396117777,2013
2137,Delivery Man,53120346,30664106,0.5772572716299702,22456240,0.4227427283700298,2013
2138,Big Fat Liar,52970014,48360547,0.91297969073597,4609467,0.08702030926403002,2002
2139,The Outlaws,52946454,0,0.0,52946454,1.0,2017
2140,Man in Love,52946097,0,0.0,52946097,1.0,2021
2141,Untraceable,52933513,28687835,0.5419597788644785,24245678,0.45804022113552145,2008
2142,Detective Conan: Sunflowers of Inferno,52920296,0,0.0,52920296,1.0,2015
2143,Pooh's Heffalump Movie,52858433,18098433,0.34239442928624086,34760000,0.6576055707137591,2005
2144,From Paris with Love,52830951,24077427,0.4557447205521627,28753524,0.5442552794478374,2010
2145,Prem Ratan Dhan Payo,52715771,4364639,0.08279569694617575,48351132,0.9172043030538243,2015
2146,Break Through the Darkness,52700000,0,0.0,52700000,1.0,2021
2147,Rurouni Kenshin Part II: Kyoto Inferno,52696176,0,0.0,52696176,1.0,2014
2148,Wild,52501541,37880356,0.7215094124570554,14621185,0.2784905875429447,2014
2149,Tunnel,52444295,568876,0.010847242774452398,51875419,0.9891527572255476,2016
2150,The Boy Next Door,52425855,35423380,0.6756853083273511,17002475,0.3243146916726489,2015
2151,The Night Before,52395996,43047372,0.8215775113808315,9348624,0.17842248861916854,2015
2152,Arthur et la vengeance de Maltazard,52377611,0,0.0,52377611,1.0,2009
2153,Dragonfly,52323400,30323400,0.5795380269630797,22000000,0.4204619730369204,2002
2154,Greenland,52300000,0,0.0,52300000,1.0,2020
2155,Hollywood Adventures,52265070,0,0.0,52265070,1.0,2015
2156,One Hour Photo,52223306,31597131,0.6050388881929459,20626175,0.3949611118070541,2002
2157,Tolo Tolo,52186426,0,0.0,52186426,1.0,2020
2158,Patriots Day,52185751,31886361,0.6110166163940038,20299390,0.3889833836059962,2016
2159,My Beloved Bodyguard,52165873,0,0.0,52165873,1.0,2016
2160,Elizabethtown,52164016,26850426,0.51473080600236,25313590,0.48526919399764007,2005
2161,Take Off,52141043,0,0.0,52141043,1.0,2009
2162,The Finest Hours,52099090,27569558,0.5291754232175648,24529532,0.47082457678243517,2016
2163,Teen Titans GO! To the Movies,52090236,29790236,0.5718967370391641,22300000,0.4281032629608359,2018
2164,Detective Dee: The Mystery of the Phantom Flame,51899269,459836,0.008860163329082727,51439433,0.9911398366709173,2010
2165,Conference of Animals,51883642,0,0.0,51883642,1.0,2010
2166,Hanging Up,51880044,36050230,0.6948766273212875,15829814,0.3051233726787125,2000
2167,Blue Crush,51843679,40390647,0.7790852767219703,11453032,0.22091472327802972,2002
2168,"Yo-kai Watch Movie: It's the Secret of Birth, Meow!",51838845,257343,0.004964288845555876,51581502,0.9950357111544441,2015
2169,Enough,51806184,40007742,0.7722580377663022,11798442,0.2277419622336978,2002
2170,Escape Room: Tournament of Champions,51788958,25188958,0.4863769995140663,26600000,0.5136230004859337,2021
2171,The Texas Chainsaw Massacre: The Beginning,51764406,39517763,0.7634157532880799,12246643,0.23658424671192016,2006
2172,Slender Man,51738549,30569484,0.5908454061979975,21169065,0.4091545938020025,2018
2173,I Can Do Bad All by Myself,51733921,51733921,1.0,0,0.0,2009
2174,Doubt,51699984,33446470,0.6469338559176343,18253514,0.3530661440823657,2008
2175,Master,51636415,597251,0.011566469128424194,51039164,0.9884335308715758,2016
2176,College Road Trip,51549674,45610425,0.8847859057265813,5939249,0.11521409427341868,2008
2177,Daybreakers,51416464,30101577,0.5854462687282423,21314887,0.4145537312717576,2010
2178,Breaking In,51411620,46840590,0.9110895552406246,4571030,0.08891044475937541,2018
2179,Cry Me a Sad River,51400614,0,0.0,51400614,1.0,2018
2180,I Spy,51386477,33561137,0.6531122380699498,17825340,0.3468877619300502,2002
2181,Hot Pursuit,51380201,34580201,0.6730258022929883,16800000,0.3269741977070117,2015
2182,Meet Dave,51339567,11803254,0.22990560087894782,39536313,0.7700943991210522,2008
2183,Simmba,51329025,5102129,0.09940046591572702,46226896,0.900599534084273,2018
2184,Defiance,51262751,28644813,0.5587841549900433,22617938,0.44121584500995664,2008
2185,Once Upon a Deadpool 2018 Re-release,51247568,6100309,0.11903606820912946,45147259,0.8809639317908705,2018
2186,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,51167572,944193,0.018452956884489263,50223379,0.9815470431155108,2013
2187,Hollywood Homicide,51142659,30940691,0.6049879221180111,20201968,0.3950120778819889,2003
2188,Doomsday: The Sinking of Japan,51127401,0,0.0,51127401,1.0,2006
2189,Sseo-ni,51116421,0,0.0,51116421,1.0,2011
2190,Magic in the Moonlight,51029361,10539326,0.20653454782629946,40490035,0.7934654521737006,2014
2191,Talk to Her 2002 Re-release,51001550,9285469,0.1820624863361996,41716081,0.8179375136638004,2002
2192,Red Dawn,50950296,44806783,0.8794214463444923,6143513,0.12057855365550771,2012
2193,Doraemon the Movie: Nobita and the Birth of Japan,50939840,0,0.0,50939840,1.0,2016
2194,Just Friends,50912434,32619671,0.6407014640077903,18292763,0.3592985359922097,2005
2195,Unleashed,50871113,24537621,0.4823488135594753,26333492,0.5176511864405247,2005
2196,Vanguard,50866390,793525,0.015600183146474518,50072865,0.9843998168535255,2020
2197,Team America: World Police,50826898,32786074,0.64505360921298,18040824,0.3549463907870199,2004
2198,Coco Before Chanel,50812934,6113834,0.12032042865306695,44699100,0.8796795713469331,2009
2199,The Skulls,50802120,35046120,0.6898554627247839,15756000,0.31014453727521607,2000
2200,What a Girl Wants,50732139,36105433,0.7116875754046168,14626706,0.2883124245953832,2003
2201,Pokémon: Arceus and the Jewel of Life,50673078,0,0.0,50673078,1.0,2009
2202,Sea Monsters: A Prehistoric Adventure,50652463,23746066,0.46880377761689496,26906397,0.531196222383105,2007
